product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Value-for-money,Battery backup is amazing but sound quality is average i think it is good in this price range,Shajapur,"Sep, 2021",46,14
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Worst experience ever!,I ordered green  but I got black and also damaged product from Flipkart broken and used one then i will aply for return the Flipkart reject my return shame one u flipkart to grab someonce valuable money,,5 months ago,20,4
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,"SUPER SOUND QUALITY AND LOOK BATTERY BACKUP AWESOME...,❤❤",Rohtas District,"Mar, 2022",32,9
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Very very product,Marigaon,"Oct, 2021",25,6
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Horrible,Most of the comments are fake total battery backup is only 7to 8 hrs with complete paying when connected not using comes to 10 hrs,Tiruvannamalai,"Nov, 2021",49,17
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Thank you,Kolkata,"Oct, 2021",10,1
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Wonderful,Good,Muzaffarnagar,"Mar, 2022",13,2
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Brilliant,Good,New Delhi,"Feb, 2022",12,2
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Classy product,Nice product,Nagaon,"Jan, 2022",12,2
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Classy product,Best product under this price range. Sound system nice ❤️❤️❤️❤️❤️❤️❤️,Tinsukia,3 months ago,6,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Delightful,Super,Mahabubabad District,9 months ago,6,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,By happy yar nice products very very nice,Ulundurpet,"Nov, 2021",5,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Awesome,Supar,Coimbatore,"Nov, 2021",5,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Excellent bluetooth headphones  AROMA NB 119,Guntur District,"Aug, 2021",5,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Nice,Charger cable not inisde  otherwise good,Koppal,"Jul, 2021",12,2
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Good,Nice 👍,Changanacherry,"Nov, 2021",17,4
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Classy product,its very nice,Prayagraj,"Jan, 2022",8,1
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific,Sound quality is very good,Bhagalpur District,"Nov, 2021",8,1
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific,I recommend it,Vasai Virar,"Nov, 2021",17,5
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Good choice,Good,Krishnagiri,"Jan, 2022",13,3
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,It is good,Hindalco Industries Ltd,"Dec, 2021",13,3
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Awesome,Awosome product...,Kanpur,"Dec, 2021",16,5
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Absolutely nice and very good sounds,Mumbai,7 months ago,4,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Very poor,Not good connectivity,Pune,9 months ago,5,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Must buy!,Excellent.... Peace..Nice Desgion..Excellent. Bettery capacity..,Kamareddy District,9 months ago,5,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Great product,So nice 👍 better backup 👍 sound ☺️,Banswara,10 months ago,5,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,Love this product,Bengaluru,"Jan, 2022",7,1
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Assom sound quality.Good product.,Hugli District,"Sep, 2021",8,1
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Really Nice,Very good but real battery backup 20-25 hours,Durgapur,"Jan, 2022",10,2
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Did not meet expectations,Range connect problem,Nashik,"Oct, 2021",15,5
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Very Good,Very Nice Products,Visakhapatnam,"Nov, 2021",13,4
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Best in the market!,Super,Sricity,3 months ago,7,1
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Super super super,Bellary District,"Jul, 2021",6,1
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Value-for-money,Very good product Aroma wireless Bluetooth,Raman,10 months ago,9,2
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Very Very Very Nice Product 🥰,Bokaro Steel City,"Feb, 2022",9,2
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Sound good,Pune,"Dec, 2021",9,2
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,"Thanks you for Flipkart, good product.value for money",Peddapalle,9 months ago,3,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Very good,Sasaram,11 months ago,4,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Awesome,Best product in this price,Jais,"Feb, 2022",3,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Classy product,I'm full happy. Good charging 48 he's best qualityPaisa vasul product,Dharwad,"Nov, 2021",3,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,Super Bluetooth,Krishnagiri District,"Oct, 2021",3,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Unsatisfactory,Earphone of left ear broke in two on the very first day and we had to use feviquick to fix it,Banda,"Aug, 2021",50,30
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Great product,Value for money and licking wise very nice also battery backup is so good must buy it 😊,Sultanpur District,11 months ago,8,2
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Super!,Super,Kollam District,7 months ago,6,1
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Not recommended at all,Not quality,Pune,9 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Good battery pickup,Hapur District,"Feb, 2022",0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Wonderful,Very good very Bass,Mumbai,"Aug, 2021",3,2
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Must buy!,Super,Bengaluru,"Feb, 2022",0,1
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Unsatisfactory,Not so good,Kanpur,"Aug, 2021",0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Good quality,Tiruchirappalli,"Dec, 2021",0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific,I recommend it,Vasai Virar,"Nov, 2021",17,5
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Looking nice ❤️Awesome 😎 product,Madhubani,"Jan, 2022",0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Best in the market!,suprb sound battry backup supr hd bass ..love this prodoct 😎,Rangareddy District,"Aug, 2021",35,6
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Good choice,It stops for a while when any conversational video or audio you will lisiten      for music it is good but for any study purpose not so good....,Jamtara,"Feb, 2022",0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific,Very good earphones with high bass and quality is also good,Dhule,"Nov, 2021",0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Unsatisfactory,Good,Hyderabad,"Dec, 2021",0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Does the job,Nice quality,Coimbatore,"Nov, 2021",0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Absolute rubbish!,Very unsatisfied. After 15 days speaker is spoil can't hear ....pls guys don't buy,Nebadhai Duttapukur,"Nov, 2021",3,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Really Nice,Very good but real battery backup 20-25 hours,Durgapur,"Jan, 2022",10,2
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Brilliant,Nice in low range Bluetooth,Vaishali District,"Nov, 2021",0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Must buy!,Mind blowing product battery backup so good sound design best quality 👍👍👍👍,Kaimganj,"Nov, 2021",0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Nice product,"Value for money, not a great choice",Thanneermukkam,2 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Very Good,Good 👍👌product,Chennai,3 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Khub valo battery beckup,Dharmanagar,1 month ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,"Awesome product , battery n sound very good .",Mandi District,5 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Good quality product,Value for money,Prakasam District,3 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Worst experience ever!,Not good,Katni District,4 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Awesome,"In this price range , definitely go for it .It's a outstanding product...No others product in this bracket,can't beat it in dreams also....",Nabadwip,5 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Don't waste your money,It's very bad product. I have purchase it only 2 month used. It's useless product. Don't waist money.,Navi Mumbai,5 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Good,"Its good battery backup is upto 40hrs ,And sound quality is descent ,I like its design but it is little small ,It is very comfortable ,But I don't know about its warranty ,It is value for money product .",Gurugram,5 months ago,12,5
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Very nice Product voice quality is amazing and battery backup is also very good,,5 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Best in the market!,Paisa wasul products,Mysuru,2 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Pretty good,Sound qualit ok battery good design ok over all value for money,Asansol,3 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Worth the money,Value for money very fast delivery boy thank you flip kart,Hyderabad,5 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Simply awesome,Super,,5 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Nice Product but magnet in week betry becup nice,Chennai,3 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Good eyerphone 199T,Gurugram,5 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Very nice product aroma nb 119 good song,Wankaner,4 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Unsatisfactory,battery backup is good but call mic quality not a good,New Delhi,5 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,Product is very good 👍You can purchase without any doubt......Bettery backup is also good👍👍👍👍👍,Basukinath,4 months ago,0,0
ACCG4KZTF6JXYHRW,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Worth the money,Nice battry backup,Ahmadnagar District,4 months ago,0,0
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Good choice,"The earphones are light, easy to use and quiet comfy I might add - at a very reasonable price. The sound quality is good. Overall I like the product.",Durgapur,10 months ago,456,101
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Good quality product,Sound quality is lil good in this price range bt there is no bass... Earphone quality is good bd battary backup also good,Kendrapara,"Feb, 2022",1013,271
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Must buy!,I am just in love with it... It's very useful for me.. Thank you flipkart n seller.. Thank you to delivery boy for his kind gesture..,Kurnool District,7 months ago,242,63
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Must buy!,Great value of Money. Superb product. Really nice sound clarity and easy access buttons. Call clarity is really awesome in this price range. Really super headphone.,Salem,4 months ago,43,7
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Worth every penny,"First and foremost don't expect that you will get a USB cord with the product which i thought 😝. The build and design looks bit off and have to be careful while using. Battery backup roughly gives around 5-6 hrs  if you use constantly otherwise it can go 1 day. The sound and base was very good, but I heard slight chirp on the right side but  it fixed after a call or something so overall thumbs up 👍 it's the same product that big brands use just they give warranty and all otherwise quality i...",Bhubaneswar,11 months ago,1,0
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Very Good,"It's good sound but bass booster is only good 👍 design is not good ,product is very good 👌 👍",Jalna District,"Feb, 2022",1,0
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Does the job,Nice Product | battery backup is very good | sound is also good but base is not good,Kampil,"Mar, 2022",0,1
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Fabulous!,I am fully satisfied this earphones 🎧 thank you Flipkart,Khirkiya,"Mar, 2022",385,55
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Classy product,Very good product,Burdwan,"Feb, 2022",71,6
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Nice,Bengaluru,"Mar, 2022",310,45
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Classy product,Very good product,Burdwan,"Feb, 2022",71,7
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Good product,Azamgarh District,"Feb, 2022",315,56
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Best play bas our better bekap nice,Jodhpur,"Feb, 2022",32,2
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Decent product,Wonderful,South Twenty Four Parganas District,"Mar, 2022",23,1
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Super!,NICE PRODUCT,Siwan,"Jan, 2022",217,40
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Value-for-money,Seriously battery backup 8 hour,Kalyan,"Feb, 2022",144,26
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Good choice,It's really very good🥰,Maslandapur,"Feb, 2022",43,5
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Must buy!,"Good product as this price range,if your budget is low sure to go for this.",Ghaziabad,"Jan, 2022",131,28
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Highly recommended,Good,Udumalaipettai,"Feb, 2022",71,13
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Nice song,New Delhi,"Jan, 2022",113,25
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Awesome,I ts very good,Jsw Steel Plant Township,"Feb, 2022",31,4
ACCG9GG9YNCXRPBG,Aroma NB120H Crazy - 15 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Terrible product,"dated 23th feb,2022, I buy this product on 18th. sound quality is good but lagging during call many times and disconnected. and the worst thing is within one month left buds stop working and right buds already producing bad noise I think maximum by 1week more..to dead...totally waste of money..Don't buy this...it's stop working within 10days.",Hugli District,"Feb, 2022",55,10
